lang,file_a,file_b,hapaxes_a,hapaxes_b,overlap,share_a_pct,share_b_pct
heb,heb-ud-iahltknesset.csv,heb-ud-iahltwiki.csv,3781,6431,522,13.81,8.12
heb,heb_glot500_hebr.csv,heb_wikipedia_2021_20260404173527.csv,2624524,696792,95585,3.64,13.72
heb,heb_news_2020_20260404173457.csv,heb_wikipedia_2021_20260404173527.csv,209641,696792,26988,12.87,3.87
heb,heb_bible.csv,heb_glot500_hebr.csv,29513,2624524,3719,12.6,0.14
heb,heb_glot500_hebr.csv,heb_wikipedia_2010_20260404173511.csv,2624524,578716,72418,2.76,12.51
heb,heb_glot500_hebr.csv,heb_news_2020_20260404173457.csv,2624524,209641,26018,0.99,12.41
heb,heb_news_2020_20260404173457.csv,heb_wikipedia_2010_20260404173511.csv,209641,578716,24880,11.87,4.3
heb,heb_news_2019_20260404173445.csv,heb_wikipedia_2010_20260404173511.csv,104676,578716,11824,11.3,2.04
heb,heb-il_web_2019_20260404173549.csv,heb_news_2020_20260404173457.csv,1428047,209641,22493,1.58,10.73
heb,heb_news_2019_20260404173445.csv,heb_wikipedia_2021_20260404173527.csv,104676,696792,10938,10.45,1.57
heb,heb-il_web_2019_20260404173549.csv,heb_wikipedia_2010_20260404173511.csv,1428047,578716,53785,3.77,9.29
heb,heb-il_web_2019_20260404173549.csv,heb_wikipedia_2021_20260404173527.csv,1428047,696792,64697,4.53,9.28
hif,hif_glot500_latn.csv,hif_wikipedia_2011_20260404171121.csv,349170,8035,511,0.15,6.36
hif,hif_glot500_latn.csv,hif_wikipedia_2021_20260404171127.csv,349170,15109,832,0.24,5.51
hif,hif_wikipedia_2011_20260404171121.csv,hif_wikipedia_2021_20260404171127.csv,8035,15109,3720,46.3,24.62
hin,hin_news_2011_1M_20260404173621.csv,hin_news_2011_20260404173611.csv,95089,120019,50784,53.41,42.31
hin,hin_glot500_deva.csv,hin_wikipedia_2021_20260404173659.csv,1684974,384995,105427,6.26,27.38
hin,hin_bible.csv,hin_glot500_deva.csv,9639,1684974,2256,23.4,0.13
hin,hin_news_2019_20260404173630.csv,hin_news_2020_20260404173637.csv,57241,106459,6951,12.14,6.53
hin,hin_news_2019_20260404173630.csv,hin_news_2022_20260404173649.csv,57241,120327,6299,11.0,5.23
hin,hin_glot500_deva.csv,hin_news_2011_1M_20260404173621.csv,1684974,95089,10228,0.61,10.76
hin,hin-ud-hdtb.csv,hin_glot500_latn.csv,7554,336710,810,10.72,0.24
hin,hin_glot500_deva.csv,hin_news_2011_20260404173611.csv,1684974,120019,12664,0.75,10.55
hin,hin_news_2019_20260404173630.csv,hin_wikipedia_2021_20260404173659.csv,57241,384995,6009,10.5,1.56
hin,hin-ud-pud.csv,hin_glot500_latn.csv,2944,336710,307,10.43,0.09
hin,hin_glot500_deva.csv,hin_news_2020_20260404173637.csv,1684974,106459,10828,0.64,10.17
hin,hin-ud-hdtb.csv,hin-ud-pud.csv,7554,2944,297,3.93,10.09
hin,hin_news_2020_20260404173637.csv,hin_news_2022_20260404173649.csv,106459,120327,10265,9.64,8.53
hin,hin_glot500_deva.csv,hin_news_2022_20260404173649.csv,1684974,120327,11572,0.69,9.62
hin,hin_glot500_deva.csv,hin_news_2019_20260404173630.csv,1684974,57241,5437,0.32,9.5
hin,hin-in_web_2019_20260404173717.csv,hin_news_2011_20260404173611.csv,1179569,120019,11273,0.96,9.39
hrv,hrv-hr_web_2019_20260404152212.csv,hrv_bible.csv,3366050,20790,1209,0.04,5.82
hrv,hrv-hr_web_2019_20260404152212.csv,hrv_glot500_latn.csv,3366050,3138529,53159,1.58,1.69
hrv,hrv-hr_web_2019_20260404152212.csv,hrv_news_2019_20260404152119.csv,3366050,180424,14226,0.42,7.88
hrv,hrv-hr_web_2019_20260404152212.csv,hrv_news_2020_20260404152128.csv,3366050,210592,15039,0.45,7.14
hrv,hrv-hr_web_2019_20260404152212.csv,hrv_wikipedia_2021_20260404152140.csv,3366050,369544,35215,1.05,9.53
hrv,hrv_bible.csv,hrv_glot500_latn.csv,20790,3138529,1468,7.06,0.05
hrv,hrv_bible.csv,hrv_news_2019_20260404152119.csv,20790,180424,1683,8.1,0.93
hrv,hrv_bible.csv,hrv_news_2020_20260404152128.csv,20790,210592,1622,7.8,0.77
hrv,hrv_bible.csv,hrv_wikipedia_2021_20260404152140.csv,20790,369544,1912,9.2,0.52
hrv,hrv_glot500_latn.csv,hrv_news_2019_20260404152119.csv,3138529,180424,13530,0.43,7.5
hrv,hrv_glot500_latn.csv,hrv_news_2020_20260404152128.csv,3138529,210592,16842,0.54,8.0
hrv,hrv_glot500_latn.csv,hrv_wikipedia_2021_20260404152140.csv,3138529,369544,47832,1.52,12.94
hrv,hrv_news_2019_20260404152119.csv,hrv_news_2020_20260404152128.csv,180424,210592,28839,15.98,13.69
hrv,hrv_news_2019_20260404152119.csv,hrv_wikipedia_2021_20260404152140.csv,180424,369544,20704,11.48,5.6
hrv,hrv_news_2020_20260404152128.csv,hrv_wikipedia_2021_20260404152140.csv,210592,369544,23071,10.96,6.24
hsb,hsb-ud.csv,hsb_glot500_latn.csv,3093,102563,313,10.12,0.31
hsb,hsb-ud.csv,hsb_mixed_2012_20260405092027.csv,3093,201204,173,5.59,0.09
hsb,hsb-ud.csv,hsb_news_1999_20260405092036.csv,3093,141275,232,7.5,0.16
hsb,hsb-ud.csv,hsb_wikipedia_2021_20260405092044.csv,3093,35254,693,22.41,1.97
hsb,hsb_glot500_latn.csv,hsb_mixed_2012_20260405092027.csv,102563,201204,1805,1.76,0.9
hsb,hsb_glot500_latn.csv,hsb_news_1999_20260405092036.csv,102563,141275,1895,1.85,1.34
hsb,hsb_glot500_latn.csv,hsb_wikipedia_2021_20260405092044.csv,102563,35254,4019,3.92,11.4
hsb,hsb_mixed_2012_20260405092027.csv,hsb_news_1999_20260405092036.csv,201204,141275,69243,34.41,49.01
hsb,hsb_mixed_2012_20260405092027.csv,hsb_wikipedia_2021_20260405092044.csv,201204,35254,2953,1.47,8.38
hsb,hsb_news_1999_20260405092036.csv,hsb_wikipedia_2021_20260405092044.csv,141275,35254,3184,2.25,9.03
hun,hun-ro_web_2019_20260404174231.csv,hun_bible.csv,1716959,36271,8426,0.49,23.23
hun,hun_newscrawl_2011_20260404173905.csv,hun_newscrawl_2013_1M_20260404173939.csv,1967678,540561,102336,5.2,18.93
hun,hun_newscrawl_2013_1M_20260404173939.csv,hun_newscrawl_2017_20260404174005.csv,540561,2106697,86268,15.96,4.09
hun,hun_news_2019_20260404173744.csv,hun_news_2020_20260404173756.csv,412432,506795,62847,15.24,12.4
hun,hun_news_2023_20260404173826.csv,hun_news_2024_20260404173841.csv,558612,637330,83589,14.96,13.12
hun,hun_news_2022_20260404173811.csv,hun_news_2023_20260404173826.csv,496343,558612,73952,14.9,13.24
hun,hun_news_2022_20260404173811.csv,hun_news_2024_20260404173841.csv,496343,637330,73225,14.75,11.49
hun,hun_news_2019_20260404173744.csv,hun_news_2023_20260404173826.csv,412432,558612,57269,13.89,10.25
hun,hun_news_2019_20260404173744.csv,hun_news_2024_20260404173841.csv,412432,637330,57137,13.85,8.97
hun,hun_news_2020_20260404173756.csv,hun_news_2024_20260404173841.csv,506795,637330,69500,13.71,10.9
hun,hun_news_2019_20260404173744.csv,hun_news_2022_20260404173811.csv,412432,496343,56159,13.62,11.31
hun,hun_glot500_latn.csv,hun_wikipedia_2021_20260404174041.csv,5201675,1274663,173055,3.33,13.58
hun,hun_news_2024_20260404173841.csv,hun_newscrawl_2017_20260404174005.csv,637330,2106697,85672,13.44,4.07
hun,hun_news_2019_20260404173744.csv,hun_newscrawl_2013_1M_20260404173939.csv,412432,540561,55150,13.37,10.2
hun,hun_news_2023_20260404173826.csv,hun_newscrawl_2017_20260404174005.csv,558612,2106697,74435,13.32,3.53
hun,hun_news_2020_20260404173756.csv,hun_news_2023_20260404173826.csv,506795,558612,67474,13.31,12.08
hye,hye_community_2017_20260404142529.csv,hye_newscrawl_2011_20260404142605.csv,503188,104187,33583,6.67,32.23
hye,hye_community_2017_20260404142529.csv,hye_wikipedia_2021_20260404142616.csv,503188,722834,82889,16.47,11.47
hye,hye-ud-armtdp.csv,hye-ud-bsut.csv,13311,7554,1203,9.04,15.93
hye,hye_news_2019_20260404142551.csv,hye_news_2020_20260404142557.csv,27924,69874,4135,14.81,5.92
hye,hye-ud-bsut.csv,hye_news_2019_20260404142551.csv,7554,27924,978,12.95,3.5
hye,hye-ud-armtdp.csv,hye_news_2019_20260404142551.csv,13311,27924,1722,12.94,6.17
hye,hye_news_2020_20260404142557.csv,hye_newscrawl_2011_20260404142605.csv,69874,104187,8851,12.67,8.5
hye,hye_news_2019_20260404142551.csv,hye_newscrawl_2011_20260404142605.csv,27924,104187,3457,12.38,3.32
hye,hye_bible.csv,hye_community_2017_20260404142529.csv,7263,503188,876,12.06,0.17
hye,hye_community_2017_20260404142529.csv,hye_glot500_armn.csv,503188,1754591,59634,11.85,3.4
hye,hye-ud-armtdp.csv,hye_news_2020_20260404142557.csv,13311,69874,1544,11.6,2.21
hye,hye_glot500_armn.csv,hye_newscrawl_2011_20260404142605.csv,1754591,104187,12080,0.69,11.59
hye,hye_bible.csv,hye_glot500_armn.csv,7263,1754591,820,11.29,0.05
hye,hye-ud-armtdp.csv,hye_newscrawl_2011_20260404142605.csv,13311,104187,1464,11.0,1.41
hye,hye_community_2017_20260404142529.csv,hye_news_2020_20260404142557.csv,503188,69874,7479,1.49,10.7
hye,hye-ud-bsut.csv,hye_news_2020_20260404142557.csv,7554,69874,785,10.39,1.12
ibo,ibo_community_2017_20260404174819.csv,ibo_glot500_latn.csv,6872,901307,1000,14.55,0.11
ibo,ibo_community_2017_20260404174819.csv,ibo_wikipedia_2021_20260404174824.csv,6872,12939,1711,24.9,13.22
ibo,ibo_glot500_latn.csv,ibo_wikipedia_2021_20260404174824.csv,901307,12939,720,0.08,5.56
ido,ido_glot500_latn.csv,ido_wikipedia_2007_20260404174806.csv,145389,25616,2405,1.65,9.39
ido,ido_glot500_latn.csv,ido_wikipedia_2021_20260404174812.csv,145389,35180,3334,2.29,9.48
ido,ido_wikipedia_2007_20260404174806.csv,ido_wikipedia_2021_20260404174812.csv,25616,35180,7334,28.63,20.85
ile,ile_glot500_latn.csv,ile_wikipedia_2012_20260405082128.csv,37408,3744,483,1.29,12.9
ile,ile_glot500_latn.csv,ile_wikipedia_2021_20260405082133.csv,37408,12382,1727,4.62,13.95
ile,ile_wikipedia_2012_20260405082128.csv,ile_wikipedia_2021_20260405082133.csv,3744,12382,1571,41.96,12.69
ilo,ilo_community_2017_20260404174830.csv,ilo_glot500_latn.csv,23141,156719,2751,11.89,1.76
ilo,ilo_community_2017_20260404174830.csv,ilo_web_2012_20260404174837.csv,23141,32850,1476,6.38,4.49
ilo,ilo_community_2017_20260404174830.csv,ilo_wikipedia_2021_20260404174843.csv,23141,30681,13888,60.01,45.27
ilo,ilo_glot500_latn.csv,ilo_web_2012_20260404174837.csv,156719,32850,3524,2.25,10.73
ilo,ilo_glot500_latn.csv,ilo_wikipedia_2021_20260404174843.csv,156719,30681,3531,2.25,11.51
ilo,ilo_web_2012_20260404174837.csv,ilo_wikipedia_2021_20260404174843.csv,32850,30681,1569,4.78,5.11
ina,ina_glot500_latn.csv,ina_wikipedia_2011_20260404211356.csv,296424,17545,1430,0.48,8.15
ina,ina_glot500_latn.csv,ina_wikipedia_2021_20260404211402.csv,296424,25767,1830,0.62,7.1
ina,ina_wikipedia_2011_20260404211356.csv,ina_wikipedia_2021_20260404211402.csv,17545,25767,8571,48.85,33.26
ind,ind-id_web-public_2017_20260404211313.csv,ind_mixed_2013_20260404174909.csv,1457883,3672744,297341,20.4,8.1
ind,ind-ud-gsd.csv,ind-ud-pud.csv,11067,2661,412,3.72,15.48
ind,ind-ud-csui.csv,ind-ud-gsd.csv,1751,11067,258,14.73,2.33
ind,ind_mixed_2013_20260404174909.csv,ind_newscrawl_2016_20260404175028.csv,3672744,228248,30677,0.84,13.44
ind,ind_news_2019_20260404174943.csv,ind_news_2020_20260404174957.csv,239936,356742,30281,12.62,8.49
ind,ind-ud-csui.csv,ind-ud-pud.csv,1751,2661,219,12.51,8.23
ind,ind_mixed_2013_20260404174909.csv,ind_wikipedia_2021_20260404211253.csv,3672744,384211,43813,1.19,11.4
ind,ind_news_2022_20260404175008.csv,ind_news_2024_20260404175018.csv,308201,236490,26802,8.7,11.33
ind,ind-id_web-public_2017_20260404211313.csv,ind_news_2019_20260404174943.csv,1457883,239936,26801,1.84,11.17
ind,ind_news_2019_20260404174943.csv,ind_news_2022_20260404175008.csv,239936,308201,26431,11.02,8.58
ind,ind-id_web-public_2017_20260404211313.csv,ind_news_2020_20260404174957.csv,1457883,356742,39233,2.69,11.0
ind,ind-id_web-public_2017_20260404211313.csv,ind_news_2022_20260404175008.csv,1457883,308201,33383,2.29,10.83
ind,ind_news_2020_20260404174957.csv,ind_news_2022_20260404175008.csv,356742,308201,33024,9.26,10.72
ind,ind_news_2020_20260404174957.csv,ind_news_2024_20260404175018.csv,356742,236490,25356,7.11,10.72
ind,ind-id_web-public_2017_20260404211313.csv,ind_news_2024_20260404175018.csv,1457883,236490,25013,1.72,10.58
ind,ind_bible.csv,ind_mixed_2013_20260404174909.csv,7137,3672744,684,9.58,0.02
isl,isl-is_web-public_2019_20260404174736.csv,isl-is_web_2019_20260404174640.csv,2672947,4270006,2281836,85.37,53.44
isl,isl_mixed_2011_20260404174320.csv,isl_web_2005_20260404174441.csv,3184248,1753956,1310142,41.14,74.7
isl,isl-is_web-public_2019_20260404174736.csv,isl-is_web_2015_20260404174534.csv,2672947,3440303,1073581,40.16,31.21
isl,isl-is_web_2015_20260404174534.csv,isl-is_web_2019_20260404174640.csv,3440303,4270006,1371824,39.88,32.13
isl,isl-is_web_2015_20260404174534.csv,isl_mixed_2011_20260404174320.csv,3440303,3184248,846477,24.6,26.58
isl,isl-is_web_2015_20260404174534.csv,isl_web_2005_20260404174441.csv,3440303,1753956,401727,11.68,22.9
isl,isl-is_web_2019_20260404174640.csv,isl_mixed_2011_20260404174320.csv,4270006,3184248,650119,15.23,20.42
isl,isl-is_web_2019_20260404174640.csv,isl_newscrawl_2019_20260404174422.csv,4270006,209335,39625,0.93,18.93
isl,isl-is_web-public_2019_20260404174736.csv,isl_mixed_2011_20260404174320.csv,2672947,3184248,503922,18.85,15.83
isl,isl-is_web_2019_20260404174640.csv,isl_web_2005_20260404174441.csv,4270006,1753956,330084,7.73,18.82
isl,isl_news_2019_20260404174405.csv,isl_newscrawl_2019_20260404174422.csv,47302,209335,8310,17.57,3.97
isl,isl-is_web-public_2019_20260404174736.csv,isl_web_2005_20260404174441.csv,2672947,1753956,294826,11.03,16.81
isl,isl-is_web-public_2019_20260404174736.csv,isl_bible.csv,2672947,15935,2539,0.09,15.93
isl,isl_news_2019_20260404174405.csv,isl_news_2020_20260404174413.csv,47302,57331,7360,15.56,12.84
isl,isl-ud-gc.csv,isl-ud-modern.csv,12921,5681,850,6.58,14.96
isl,isl_mixed_2011_20260404174320.csv,isl_wikipedia_2021_20260404174506.csv,3184248,166699,23812,0.75,14.28
ita,ita-ud-isdt.csv,ita-ud-partut.csv,13324,4500,2094,15.72,46.53
ita,ita-ud-postwita.csv,ita-ud-twittiro.csv,11220,4089,1191,10.61,29.13
ita,ita-ud-parlamint.csv,ita-ud-partut.csv,1841,4500,307,16.68,6.82
ita,ita-ud-isdt.csv,ita-ud-vit.csv,13324,10726,1764,13.24,16.45
ita,ita-ud-parlamint.csv,ita-ud-postwita.csv,1841,11220,295,16.02,2.63
ita,ita-ud-markit.csv,ita-ud-partut.csv,3461,4500,554,16.01,12.31
ita,ita-ud-isdt.csv,ita-ud-markit.csv,13324,3461,542,4.07,15.66
ita,ita-ud-partut.csv,ita-ud-vit.csv,4500,10726,700,15.56,6.53
ita,ita-ud-markit.csv,ita-ud-vit.csv,3461,10726,536,15.49,5.0
ita,ita-ud-kiparlaforest.csv,ita-ud-twittiro.csv,933,4089,140,15.01,3.42
ita,ita-ud-markit.csv,ita-ud-parlamint.csv,3461,1841,275,7.95,14.94
ita,ita-ud-isdt.csv,ita-ud-pud.csv,13324,3950,584,4.38,14.78
ita,ita-ud-markit.csv,ita-ud-postwita.csv,3461,11220,508,14.68,4.53
ita,ita-ud-partut.csv,ita-ud-pud.csv,4500,3950,562,12.49,14.23
ita,ita-ud-parlamint.csv,ita-ud-pud.csv,1841,3950,261,14.18,6.61
ita,ita-ud-parlamint.csv,ita-ud-vit.csv,1841,10726,254,13.8,2.37
jav,jav-bms_wikipedia_2021_20260405071740.csv,jav-ud.csv,13340,2274,241,1.81,10.6
jav,jav-bms_wikipedia_2021_20260405071740.csv,jav_community_2017_20260405071716.csv,13340,59943,1789,13.41,2.98
jav,jav-bms_wikipedia_2021_20260405071740.csv,jav_glot500_latn.csv,13340,427816,1259,9.44,0.29
jav,jav-bms_wikipedia_2021_20260405071740.csv,jav_wikipedia_2011_20260405071722.csv,13340,35322,1745,13.08,4.94
jav,jav-bms_wikipedia_2021_20260405071740.csv,jav_wikipedia_2021_20260405071729.csv,13340,94204,1719,12.89,1.82
jav,jav-ud.csv,jav_community_2017_20260405071716.csv,2274,59943,184,8.09,0.31
jav,jav-ud.csv,jav_glot500_latn.csv,2274,427816,132,5.8,0.03
jav,jav-ud.csv,jav_wikipedia_2011_20260405071722.csv,2274,35322,215,9.45,0.61
jav,jav-ud.csv,jav_wikipedia_2021_20260405071729.csv,2274,94204,157,6.9,0.17
jav,jav_community_2017_20260405071716.csv,jav_glot500_latn.csv,59943,427816,10141,16.92,2.37
jav,jav_community_2017_20260405071716.csv,jav_wikipedia_2011_20260405071722.csv,59943,35322,17496,29.19,49.53
jav,jav_community_2017_20260405071716.csv,jav_wikipedia_2021_20260405071729.csv,59943,94204,29990,50.03,31.84
jav,jav_glot500_latn.csv,jav_wikipedia_2011_20260405071722.csv,427816,35322,5366,1.25,15.19
jav,jav_glot500_latn.csv,jav_wikipedia_2021_20260405071729.csv,427816,94204,15238,3.56,16.18
jav,jav_wikipedia_2011_20260405071722.csv,jav_wikipedia_2021_20260405071729.csv,35322,94204,13822,39.13,14.67
kaa,kaa_glot500_cyrl.csv,kaa_glot500_latn.csv,51055,50172,65,0.13,0.13
kaa,kaa_glot500_cyrl.csv,kaa_wikipedia_2012_20260405071935.csv,51055,12121,7,0.01,0.06
kaa,kaa_glot500_cyrl.csv,kaa_wikipedia_2021_20260405071941.csv,51055,18435,5,0.01,0.03
kaa,kaa_glot500_latn.csv,kaa_wikipedia_2012_20260405071935.csv,50172,12121,3340,6.66,27.56
kaa,kaa_glot500_latn.csv,kaa_wikipedia_2021_20260405071941.csv,50172,18435,6321,12.6,34.29
kaa,kaa_wikipedia_2012_20260405071935.csv,kaa_wikipedia_2021_20260405071941.csv,12121,18435,8333,68.75,45.2
kab,kab_bible.csv,kab_glot500_latn.csv,9362,123780,435,4.65,0.35
kab,kab_bible.csv,kab_wikipedia_2012_20260405071810.csv,9362,11175,211,2.25,1.89
kab,kab_bible.csv,kab_wikipedia_2021_20260405071816.csv,9362,20101,309,3.3,1.54
kab,kab_glot500_latn.csv,kab_wikipedia_2012_20260405071810.csv,123780,11175,2007,1.62,17.96
kab,kab_glot500_latn.csv,kab_wikipedia_2021_20260405071816.csv,123780,20101,5059,4.09,25.17
kab,kab_wikipedia_2012_20260405071810.csv,kab_wikipedia_2021_20260405071816.csv,11175,20101,5581,49.94,27.76
kal,kal_glot500_latn.csv,kal_newscrawl_2011_20260405071822.csv,510255,87151,25470,4.99,29.23
kal,kal_glot500_latn.csv,kal_wikipedia_2021_20260405071828.csv,510255,4415,1066,0.21,24.14
kal,kal_newscrawl_2011_20260405071822.csv,kal_wikipedia_2021_20260405071828.csv,87151,4415,361,0.41,8.18
kan,kan_bible.csv,kan_community_2017_20260405071841.csv,52067,181596,2156,4.14,1.19
kan,kan_bible.csv,kan_glot500_knda.csv,52067,5474128,13272,25.49,0.24
kan,kan_bible.csv,kan_wikipedia_2011_20260405071854.csv,52067,470602,2658,5.1,0.56
kan,kan_bible.csv,kan_wikipedia_2021_20260405071914.csv,52067,746207,3187,6.12,0.43
kan,kan_community_2017_20260405071841.csv,kan_glot500_knda.csv,181596,5474128,20284,11.17,0.37
kan,kan_community_2017_20260405071841.csv,kan_wikipedia_2011_20260405071854.csv,181596,470602,92979,51.2,19.76
kan,kan_community_2017_20260405071841.csv,kan_wikipedia_2021_20260405071914.csv,181596,746207,87379,48.12,11.71
kan,kan_glot500_knda.csv,kan_wikipedia_2011_20260405071854.csv,5474128,470602,63968,1.17,13.59
kan,kan_glot500_knda.csv,kan_wikipedia_2021_20260405071914.csv,5474128,746207,99360,1.82,13.32
kan,kan_wikipedia_2011_20260405071854.csv,kan_wikipedia_2021_20260405071914.csv,470602,746207,341844,72.64,45.81
kat,kat-ge_web_2017_20260404172414.csv,kat_mixed_2017_20260404172043.csv,4334722,6258884,3606823,83.21,57.63
kat,kat-ge_web_2017_20260404172414.csv,kat-ge_web_2019_20260404172601.csv,4334722,4977070,1628320,37.56,32.72
kat,kat-ge_web_2019_20260404172601.csv,kat_mixed_2017_20260404172043.csv,4977070,6258884,1758373,35.33,28.09
kat,kat_mixed_2017_20260404172043.csv,kat_wikipedia_2021_20260404172334.csv,6258884,429796,97577,1.56,22.7
kat,kat-ge_web_2019_20260404172601.csv,kat_newscrawl_2011_20260404172308.csv,4977070,274557,59648,1.2,21.73
kat,kat_mixed_2017_20260404172043.csv,kat_newscrawl_2011_20260404172308.csv,6258884,274557,57599,0.92,20.98
kat,kat-ge_web_2017_20260404172414.csv,kat_newscrawl_2011_20260404172308.csv,4334722,274557,56164,1.3,20.46
kat,kat_newscrawl_2011_20260404172308.csv,kat_newscrawl_2017_20260404172321.csv,274557,168068,31126,11.34,18.52
kat,kat_news_2019_20260404172246.csv,kat_news_2020_20260404172254.csv,81167,100388,12006,14.79,11.96
kat,kat_news_2019_20260404172246.csv,kat_newscrawl_2017_20260404172321.csv,81167,168068,11051,13.62,6.58
kat,kat_news_2020_20260404172254.csv,kat_newscrawl_2017_20260404172321.csv,100388,168068,13552,13.5,8.06
kat,kat-ge_web_2017_20260404172414.csv,kat_newscrawl_2017_20260404172321.csv,4334722,168068,22024,0.51,13.1
kat,kat_glot500_geor.csv,kat_newscrawl_2011_20260404172308.csv,1477891,274557,34001,2.3,12.38
kat,kat_glot500_geor.csv,kat_newscrawl_2017_20260404172321.csv,1477891,168068,20113,1.36,11.97
kat,kat-ge_web_2019_20260404172601.csv,kat_newscrawl_2017_20260404172321.csv,4977070,168068,19665,0.4,11.7
kat,kat_mixed_2017_20260404172043.csv,kat_newscrawl_2017_20260404172321.csv,6258884,168068,19152,0.31,11.4
kaz,kaz-kz_web_2019_20260405072105.csv,kaz-ud.csv,2086858,3073,18,0.0,0.59
kaz,kaz-kz_web_2019_20260405072105.csv,kaz_glot500_cyrl.csv,2086858,4278677,231769,11.11,5.42
kaz,kaz-kz_web_2019_20260405072105.csv,kaz_news_2020_20260405072024.csv,2086858,34908,1044,0.05,2.99
kaz,kaz-kz_web_2019_20260405072105.csv,kaz_wikipedia_2010_20260405072030.csv,2086858,112021,11230,0.54,10.02
kaz,kaz-kz_web_2019_20260405072105.csv,kaz_wikipedia_2021_20260405072041.csv,2086858,354337,56448,2.7,15.93
kaz,kaz-ud.csv,kaz_glot500_cyrl.csv,3073,4278677,39,1.27,0.0
kaz,kaz-ud.csv,kaz_news_2020_20260405072024.csv,3073,34908,301,9.79,0.86
kaz,kaz-ud.csv,kaz_wikipedia_2010_20260405072030.csv,3073,112021,268,8.72,0.24
kaz,kaz-ud.csv,kaz_wikipedia_2021_20260405072041.csv,3073,354337,112,3.64,0.03
kaz,kaz_glot500_cyrl.csv,kaz_news_2020_20260405072024.csv,4278677,34908,1441,0.03,4.13
kaz,kaz_glot500_cyrl.csv,kaz_wikipedia_2010_20260405072030.csv,4278677,112021,9273,0.22,8.28
kaz,kaz_glot500_cyrl.csv,kaz_wikipedia_2021_20260405072041.csv,4278677,354337,43632,1.02,12.31
kaz,kaz_news_2020_20260405072024.csv,kaz_wikipedia_2010_20260405072030.csv,34908,112021,4359,12.49,3.89
kaz,kaz_news_2020_20260405072024.csv,kaz_wikipedia_2021_20260405072041.csv,34908,354337,3936,11.28,1.11
kaz,kaz_wikipedia_2010_20260405072030.csv,kaz_wikipedia_2021_20260405072041.csv,112021,354337,32902,29.37,9.29
kbd,kbd_community_2017_20260405071745.csv,kbd_glot500_cyrl.csv,22309,25758,1836,8.23,7.13
kbd,kbd_community_2017_20260405071745.csv,kbd_wikipedia_2012_20260405071752.csv,22309,16291,11843,53.09,72.7
kbd,kbd_community_2017_20260405071745.csv,kbd_wikipedia_2021_20260405071757.csv,22309,19892,14174,63.53,71.25
kbd,kbd_glot500_cyrl.csv,kbd_wikipedia_2012_20260405071752.csv,25758,16291,1911,7.42,11.73
kbd,kbd_glot500_cyrl.csv,kbd_wikipedia_2021_20260405071757.csv,25758,19892,2458,9.54,12.36
kbd,kbd_wikipedia_2012_20260405071752.csv,kbd_wikipedia_2021_20260405071757.csv,16291,19892,10941,67.16,55.0
