lang,language,family,genus,macroarea,lat,lon,countries,n_words_segment_true,has_freq_segment_true,avg_levenshtein_segment_true,levenshtein_score_segment_true,avg_loss_segment_true,word_accuracy_segment_true,n_correct_segment_true,n_words_segment_universal,avg_levenshtein_segment_universal,levenshtein_score_segment_universal,word_accuracy_segment_universal,n_correct_segment_universal,n_words_root_true,has_freq_root_true,avg_levenshtein_root_true,levenshtein_score_root_true,avg_loss_root_true,word_accuracy_root_true,n_correct_root_true,n_words_root_universal,avg_levenshtein_root_universal,levenshtein_score_root_universal,word_accuracy_root_universal,n_correct_root_universal,original_distinct_words_results,original_total_frequency_results,word_count_results,morph_count_results,word_total_frequency_results,morph_total_frequency_results,word_ttr_results,morph_ttr_results,word_hapax_count_results,morph_hapax_count_results,word_hapax_ratio_results,morph_hapax_ratio_results,word_freq_hapax_count_results,morph_freq_hapax_count_results,word_freq_hapax_ratio_results,morph_freq_hapax_ratio_results,word_avg_length_results,morph_avg_length_results,word_avg_length_weighted_results,morph_avg_length_weighted_results,word_frequency_entropy_results,morph_frequency_entropy_results,word_frequency_perplexity_results,morph_frequency_perplexity_results,avg_root_count_results,avg_prefix_count_results,avg_suffix_count_results,avg_interfix_count_results,avg_root_count_weighted_results,avg_prefix_count_weighted_results,avg_suffix_count_weighted_results,avg_interfix_count_weighted_results,cutoff_word_pct_results,distinct_words_statistics,total_frequency_statistics,cutoff_95_words_statistics,cutoff_95_pct_vocab_statistics,cutoff_95_last_freq_statistics,cutoff_99_words_statistics,cutoff_99_pct_vocab_statistics,cutoff_99_last_freq_statistics
lmo,Lombard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120780.0,2316890.0,39052.0,22825.0,2201047.0,3416332.0,0.0177424652903822,0.0066811422309073,39052.0,16745.0,1.0,0.7336254107338445,0.0,0.0,0.0,0.0,6.7243419031035545,5.146024096385542,3.6020634725201237,2.32070858452867,9.054682800101345,7.528003973633419,531.7789278137568,184.56740390257195,1.0388968554747515,0.1214790535695995,1.0532111031445253,0.0092696916931271,1.0128843227791138,0.0345403801009246,0.5036334980579696,0.0011049286998414,32.33316774300381,120780.0,2316890.0,39052.0,32.33,2.0,97612.0,80.82,1.0
ltg,Latgalian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16102.0,75141.0,12345.0,8775.0,71384.0,150968.0,0.1729379132578729,0.0581249006411954,12345.0,6297.0,1.0,0.7176068376068376,1410.0,880.0,0.1142162818955042,0.1002849002849002,7.843661401377076,5.143133903133903,6.170486383503306,2.917664670658682,11.714036217752604,9.147169403407055,3359.512581190136,566.9860396952052,1.071607938436614,0.1638720129607128,1.3035236938031591,0.0309437019036047,1.0441275355822033,0.098691583548134,0.9566849714221676,0.0153675893757704,76.66749472115265,16102.0,75141.0,12345.0,76.67,1.0,15351.0,95.34,1.0
ltz,Luxembourgish,Indo-European,Germanic,Eurasia,49.8333333333,6.16666666667,Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,208287.0,3377019.0,67655.0,32447.0,3208170.0,5601357.0,0.0210883463158124,0.0057927034466826,67653.0,21737.0,0.9999704382529008,0.6699232594692883,0.0,0.0,0.0,0.0,9.139516665434927,5.527229019632015,4.979530074777833,2.852019430291624,10.65076281824955,8.865332545973933,1607.6780600502138,466.3704423384586,1.1295800877957936,0.3148528607535066,1.3486261584167196,0.0819279601519428,1.030979655068154,0.1314182228497866,0.5700919839035962,0.013494297372022,32.48162391315829,208287.0,3377019.0,67657.0,32.48,2.0,174517.0,83.79,1.0
lug,Ganda,Niger-Congo,Bantu,Africa,0.5,32.1666666667,Uganda,,,,,,,,,,,,,,,,,,,,,,,,,72372.0,7025702.0,28585.0,16569.0,6674425.0,15548238.0,0.0042827659311476,0.0010656512975939,28585.0,12158.0,1.0,0.7337799505099886,0.0,0.0,0.0,0.0,8.205072590519503,5.600881163618806,5.80256666304588,2.4908800598498684,11.386481031970048,7.945146055191589,2677.1477217092324,246.44912612475525,1.1002623753716985,0.3021864614308203,1.6608361028511458,0.0372223193982858,1.0500927046150044,0.1624132415900995,1.1045871367196425,0.0124316326874599,39.49731940529487,72372.0,7025702.0,28585.0,39.5,16.0,58877.0,81.35,6.0
lup,Lumbu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20874.0,163664.0,13819.0,8439.0,155482.0,330047.0,0.0888784553839029,0.025569085615079,13800.0,6088.0,0.9986250814096532,0.721412489631473,0.0,0.0,0.0,0.0,8.002026195817352,5.322431567721294,5.569660796748177,2.6238141840404547,11.017478832213882,8.182797531318984,2072.9632605302986,290.5811949497796,1.11360023124729,0.3536638242520595,1.3805463217227922,0.059546177193236,1.043156120965771,0.1342920723942321,0.9292586923245134,0.016027578755097,66.20197374724538,20874.0,163664.0,13838.0,66.29,2.0,19238.0,92.16,1.0
lus,Lushai,Sino-Tibetan,Kuki-Chin,Eurasia,23.1666666667,92.8333333333,Bangladesh; India,,,,,,,,,,,,,,,,,,,,,,,,,76271.0,3250731.0,10349.0,6949.0,3088203.0,4454969.0,0.0033511398052524,0.0015598312805319,10349.0,5026.0,1.0,0.7232695351849187,0.0,0.0,0.0,0.0,6.501497729249203,4.808173837962297,4.180448953647153,2.8979045645435466,9.482806310616734,8.50373654342742,715.499183617499,362.9775582319658,1.0589428930331433,0.1138274229394144,0.8673301768286791,0.0121750893806164,1.018446002416292,0.0515403294407783,0.3714872370760601,0.0020361355778749,13.56872205687614,76271.0,3250731.0,10349.0,13.57,13.0,43764.0,57.38,1.0
lvs,Standard Latvian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284583.0,3828366.0,110919.0,42992.0,3636949.0,7907124.0,0.0304978156141315,0.0054371222710052,110919.0,26083.0,1.0,0.6066942687011537,0.0,0.0,0.0,0.0,8.262164282043653,5.414332899144027,6.078529833660027,2.7958715457099195,12.772250677889058,9.228529287985587,6995.690158534918,599.8796529506902,1.0865045663952977,0.1860637041444657,1.562716937585085,0.0323208828063722,1.045137009069965,0.0896933116191621,1.0295467437129309,0.0097328832491189,38.97597537449531,284583.0,3828366.0,110919.0,38.98,2.0,246300.0,86.55,1.0
mad,Madurese,Austronesian,Malayo-Sumbawan,Papunesia,-7.0,113.5,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,1369.0,3378.0,1201.0,1329.0,3210.0,5637.0,0.3741433021806853,0.2357637040979244,1201.0,1160.0,1.0,0.872836719337848,837.0,842.0,0.6969192339716903,0.6335590669676449,6.541215653621982,4.6343115124153496,5.714330218068536,3.2540358346638283,8.724922981242926,7.900266715652139,423.1199738907391,238.9006080715332,1.054954204829309,0.0840965861781848,0.7693588676103247,0.0133222314737718,1.033956386292835,0.060436137071651,0.6554517133956387,0.0062305295950155,87.72826880934988,1369.0,3378.0,1201.0,87.73,1.0,1336.0,97.59,1.0
mah,Marshallese,Austronesian,Oceanic,Papunesia,7.11666666667,171.05,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,126.0,249.0,114.0,131.0,237.0,297.0,0.4810126582278481,0.441077441077441,114.0,121.0,1.0,0.9236641221374046,73.0,81.0,0.6403508771929824,0.6183206106870229,4.491228070175438,3.694656488549618,3.911392405063291,3.121212121212121,6.256227227281501,6.429223925791546,76.4384822346942,86.17657916686501,1.0263157894736843,0.0,0.2719298245614035,0.0087719298245614,1.0126582278481011,0.0,0.2447257383966244,0.0042194092827004,90.47619047619048,126.0,249.0,114.0,90.48,1.0,124.0,98.41,1.0
mai,Maithili,Indo-European,Indic,Eurasia,26.0,86.0,India; Nepal,,,,,,,,,,,,,,,,,,,,,,,,,43547.0,273735.0,29860.0,27402.0,260049.0,312765.0,0.1148245138416221,0.0876121049350151,29859.0,25059.0,0.9999665103817816,0.9144952923144296,14593.0,13335.0,0.4887139986604152,0.4866433107072476,6.786671131949096,6.323370556893657,4.751373779556929,3.9505379438236377,11.05558819234712,10.33222426767997,2128.451044401081,1289.1677318749778,1.01259167475972,0.0146344730585044,0.3326077492381367,0.0017748903251733,1.0039146468550155,0.0053259193459694,0.1927944348949621,0.0006806409561274,68.56959147587663,43547.0,273735.0,29861.0,68.57,1.0,40810.0,93.71,1.0
mal,Malayalam,Dravidian,Dravidian,Eurasia,10.0,76.5,India,,,,,,,,,,,,,,,,,,,,,,,,,1550834.0,14797187.0,867460.0,781112.0,14057328.0,16235685.0,0.0617087400962686,0.0481108126943827,867459.0,727710.0,0.9999988472090932,0.931633363717367,0.0,0.0,0.0,0.0,13.23462638046711,12.116305984289063,8.829054070588663,7.644451650792683,15.500448891727771,14.680466928667943,46355.37115083829,26257.954768419106,1.0823287732820266,0.1436064560827518,0.0941298801905791,0.0704112346261099,1.0309102128085792,0.032756580766985,0.0788479859045759,0.0124480271072852,55.93506461684488,1550834.0,14797187.0,867461.0,55.94,2.0,1402863.0,90.46,1.0
mar,Marathi,Indo-European,Indic,Eurasia,19.0,76.0,India,,,,,,,,,,,,,,,,,,,,,,,,,1566979.0,39506277.0,256193.0,178765.0,37530964.0,53015751.0,0.0068261769135479,0.003371922431128,256193.0,148022.0,1.0,0.8280256202276732,0.0,0.0,0.0,0.0,8.384674834987685,7.371599586048723,5.747103751451735,4.068495492971513,13.268451668000328,11.169905939782703,9867.382148546398,2303.9695585190484,1.0578353038529549,0.0630618322904997,0.66764899899685,0.0091337390170691,1.0150004673474415,0.0212869831960617,0.3748501104314826,0.0014494165404331,16.349485219648763,1566979.0,39506277.0,256193.0,16.35,5.0,1171917.0,74.79,1.0
mdf,Moksha,Uralic,Mordvin,Eurasia,54.0,44.0,Russia,,,,,,,,,,,,,,,,,,,,,,,,,15963.0,79587.0,11984.0,8549.0,75608.0,170319.0,0.1585017458470003,0.0501940476400166,11984.0,6167.0,1.0,0.7213709205755059,190.0,119.0,0.0158544726301735,0.0139197566966896,8.04097129506008,5.009474792373377,6.569873558353613,2.9164978657695264,11.833843302705118,9.265591828015532,3650.411282838211,615.4900943357945,1.113568090787717,0.2822930574098798,1.274115487316422,0.0669225634178905,1.0746217331499313,0.1776399322822981,0.9655327478573696,0.0348640355517934,75.07360771784752,15963.0,79587.0,11984.0,75.07,1.0,15168.0,95.02,1.0
mhr,Eastern Mari,Uralic,Mari,Eurasia,57.0,48.0,Russia,,,,,,,,,,,,,,,,,,,,,,,,,6559.0,267015.0,4292.0,3011.0,253667.0,489611.0,0.01691982007908,0.0061497801315738,4292.0,2055.0,1.0,0.6824975091331783,0.0,0.0,0.0,0.0,6.858108108108108,4.529060112919296,5.490812758458924,2.8447849415147943,10.425236015737203,8.56290030571651,1375.0191688430218,378.1724105973796,1.0775862068965518,0.1794035414725069,1.060111835973905,0.043336439888164,1.0440577607650976,0.1040971036831751,0.763670481379131,0.0183074660874295,65.43680439091325,6559.0,267015.0,4292.0,65.44,8.0,6025.0,91.86,5.0
min,Minangkabau,Austronesian,Malayo-Sumbawan,Papunesia,-1.0,101.0,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,131700.0,5353713.0,31299.0,21818.0,5086029.0,9868350.0,0.0061539169359828,0.002210906585194,31299.0,16411.0,1.0,0.7521771014758456,0.0,0.0,0.0,0.0,8.544426339499665,5.775460628838574,6.746181746112733,3.476901001687212,8.246759437341183,7.699331641964759,303.753966422072,207.8403048810434,1.096872104540081,0.1626889037988434,1.372280264545193,0.0368701875459279,1.0596868401654809,0.1513137262882299,0.7340445758370626,0.0089281834610066,23.765375854214124,131700.0,5353713.0,31299.0,23.77,6.0,91084.0,69.16,3.0
mkd,Macedonian,Indo-European,Slavic,Eurasia,41.6666666667,21.75,Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,3376146.0,486761040.0,58692.0,14643.0,462422996.0,1205318608.0,0.0001269227536426,1.2148655055029237e-05,58692.0,7707.0,1.0,0.5263265724236836,0.0,0.0,0.0,0.0,8.06225720711511,4.516151061940859,5.0046830110499085,1.9200570675998392,10.99972931233276,7.26987917184919,2047.6157771926971,154.33047596463916,1.088376610100184,0.3992026170517276,2.2702242213589585,0.0372963947386355,1.0545559222145604,0.1970167223258075,1.3409000425229718,0.0140555747794168,1.7384319280031135,3376146.0,486761040.0,58692.0,1.74,331.0,499853.0,14.81,7.0
mkw,Kituba (Congo),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28779.0,1355923.0,17561.0,8365.0,1288129.0,2950948.0,0.0136329513581326,0.0028346822783729,17561.0,5212.0,1.0,0.6230723251643754,0.0,0.0,0.0,0.0,7.253857980752804,4.628571428571429,5.114708231861871,2.2326398160862206,10.70786317014727,7.721962050379925,1672.5842529830688,211.12623476474772,1.067308239849667,0.2795398895279312,1.6256477421559137,0.0249985763908661,1.0562381562716157,0.1666416950476233,1.0580376654822614,0.0099617351988814,61.020188331769695,28779.0,1355923.0,17561.0,61.02,8.0,26068.0,90.58,5.0
mlg,Malagasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121225.0,2471748.0,22866.0,12659.0,2348161.0,4861679.0,0.009737833138358,0.0026038329556517,22862.0,9015.0,0.9998250677862328,0.7121415593648788,0.0,0.0,0.0,0.0,8.567742499781335,5.377754956947626,5.468379297671667,2.6411935053712927,8.658224204239282,7.205946410872011,404.003562432433,147.64067321043547,1.0959335373852208,0.285045911674683,1.7535198950590294,0.0543506777437691,1.0280398149871326,0.1301269376333224,0.9013853820074518,0.0108676534530639,18.86244586512683,121225.0,2471748.0,22870.0,18.87,3.0,96508.0,79.61,1.0
mlt,Maltese,Afro-Asiatic,Semitic,Eurasia,35.9166666667,14.4166666667,Malta,,,,,,,,,,,,,,,,,,,,,,,,,167704.0,2285490.0,65810.0,37649.0,2171216.0,4445482.0,0.0303102040515545,0.0084690479007675,65809.0,26637.0,0.9999848047409208,0.7075088315758719,0.0,0.0,0.0,0.0,8.59782707795168,5.7733538739408745,5.967859485191708,2.9147597493365174,12.013363719976262,9.276881796761485,4134.117619351408,620.3255753932804,1.1213323000714166,0.2633602285332239,1.3939463007703878,0.0576347419124462,1.0559939683569024,0.1233414823766958,0.8471722758122637,0.0209592228502369,39.24175929017793,167704.0,2285490.0,65811.0,39.24,2.0,144850.0,86.37,1.0
mon,Mongolian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561522.0,15026368.0,99529.0,56169.0,14275055.0,24869694.0,0.0069722323311538,0.0022585320108884,99529.0,42955.0,1.0,0.7647456782210829,0.0,0.0,0.0,0.0,7.9579921429935,6.26482579358721,5.609007110655615,3.2195363963867027,12.805213443710198,10.384337406470207,7157.368002629073,1336.5864204816785,1.0620723608194595,0.1542163590511308,1.1060293984667786,0.0246159410824985,1.027414605407825,0.075571687814863,0.6329813790559826,0.0062116748411827,17.72486207129908,561522.0,15026368.0,99529.0,17.72,6.0,411259.0,73.24,1.0
mri,Maori,Austronesian,Oceanic,Papunesia,-40.0,176.0,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,46165.0,2344932.0,4014.0,2935.0,2227692.0,3582727.0,0.0018018648897603,0.0008192083851211,4014.0,2260.0,1.0,0.7700170357751278,0.0,0.0,0.0,0.0,6.454907822620827,4.666098807495741,3.435179997953038,2.1359492364335884,7.9882748292805905,6.573332545419151,253.92785099150956,95.22922888145952,1.0637767812655703,0.0837070254110612,1.2082710513203787,0.017688091679123,1.0150725504243854,0.0313975181488284,0.5584627497876726,0.0033357394110137,8.694898732806239,46165.0,2344932.0,4014.0,8.69,22.0,22716.0,49.21,1.0
mrj,Western Mari,Uralic,Mari,Eurasia,57.0,58.0,Russia,,,,,,,,,,,,,,,,,,,,,,,,,33669.0,238571.0,22666.0,16140.0,226643.0,457919.0,0.10000750078317,0.035246408207565,22666.0,11955.0,1.0,0.7407063197026023,0.0,0.0,0.0,0.0,7.905188387893761,5.23636926889715,5.869168692613494,2.9048936602324864,11.78325270564794,9.5910724604065,3524.621701434152,771.259455010153,1.107870819729992,0.2606988440836495,1.178858201711815,0.0617224036001058,1.0548351371981486,0.1278618796962624,0.8138437983965973,0.023901024959959,67.32008672666251,33669.0,238571.0,22666.0,67.32,2.0,31284.0,92.92,1.0
msa,Malay (macrolanguage),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509882.0,39778520.0,28248.0,15681.0,37789639.0,83023983.0,0.000747506479223,0.0001888731356095,28248.0,11329.0,1.0,0.7224666794209553,0.0,0.0,0.0,0.0,7.1626309827244405,4.980167081181048,6.127402275528485,2.788981106820664,11.186085882138986,8.458017568904049,2329.9542023109784,351.65515813086057,1.099334466156896,0.1433729821580288,1.2053242707448315,0.0391532143868592,1.07944166918345,0.1470432411381331,0.9538413955211374,0.0166877222616495,5.540105357710216,509882.0,39778520.0,28248.0,5.54,51.0,198992.0,39.03,2.0
mwl,Mirandese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94057.0,2134267.0,30256.0,15322.0,2027557.0,3643406.0,0.0149223918242495,0.0042054056012423,30256.0,10015.0,1.0,0.6536352956533089,0.0,0.0,0.0,0.0,8.047494711792702,5.375146847670017,4.797220004172509,2.6696549876681326,10.152272566697093,8.304283006793831,1137.99031702212,316.1100311214936,1.062962718138551,0.2056782125859333,1.40058170280275,0.0209545214172395,1.024594129782788,0.0739594497220053,0.6936470836578207,0.0047461057814897,32.16772807978141,94057.0,2134267.0,30256.0,32.17,4.0,72715.0,77.31,1.0
mya,Burmese,Sino-Tibetan,Burmese-Lolo,Eurasia,21.0,96.0,Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,7465.0,215421.0,5412.0,5037.0,204655.0,259965.0,0.0264445041655468,0.0193756851883907,5412.0,4346.0,1.0,0.8628151677585865,0.0,0.0,0.0,0.0,11.068181818181818,9.412348620210444,8.422344921941804,6.6304117862019885,10.563759863979303,10.051394909833071,1513.5911720021084,1061.1367757803828,1.0864745011086474,0.2270879526977088,0.093680709534368,0.0589430894308943,1.053319000268745,0.0857491876572768,0.1086071681610515,0.0225843492707239,72.49832551908908,7465.0,215421.0,5412.0,72.5,6.0,7035.0,94.24,5.0
myv,Erzya,Uralic,Mordvin,Eurasia,53.0,45.5,Kazakhstan; Russia,,,,,,,,,,,,,,,,,,,,,,,,,3450.0,108558.0,2439.0,2052.0,103134.0,197873.0,0.0236488451916923,0.0103702880130184,2439.0,1534.0,1.0,0.7475633528265108,0.0,0.0,0.0,0.0,6.924149241492415,4.643274853801169,5.703017433630035,2.972487403536612,9.686978095090394,8.433280903880922,824.2728096259605,345.6770236289948,1.088560885608856,0.1906519065190652,0.947109471094711,0.039360393603936,1.0446603447941514,0.11211627591289,0.7458839955785677,0.0159404270172784,70.69565217391305,3450.0,108558.0,2439.0,70.7,6.0,3233.0,93.71,5.0
mzn,Mazanderani,Indo-European,Iranian,Eurasia,36.5,52.0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,56210.0,999439.0,22050.0,19869.0,949470.0,1154661.0,0.0232234825744889,0.0172076479590113,22050.0,17945.0,1.0,0.9031657355679702,0.0,0.0,0.0,0.0,5.927891156462585,5.827620917006392,4.1440782752482965,3.4076477858003345,10.2031866311942,9.163753345138408,1178.8681310397392,573.5412120207652,1.003219954648526,0.006485260770975,0.1670748299319727,0.0008163265306122,1.0006045478003518,0.0007583177983506,0.2146766090555783,7.161890317756222e-05,39.22789539227895,56210.0,999439.0,22050.0,39.23,3.0,46216.0,82.22,1.0
nah,Nahuatl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22241.0,115128.0,16485.0,13347.0,109372.0,223660.0,0.1507241341476795,0.0596754001609586,16485.0,10359.0,1.0,0.7761294672960216,4829.0,3316.0,0.2929329693660903,0.248445343522889,9.696815286624204,5.80527459354162,6.874254836704092,3.3615800769024413,10.814346198992608,9.167885761543255,1800.7050784411097,575.1864029518512,1.129693660903852,0.3371549893842887,1.2976038823172582,0.0912951167728237,1.0690487510514577,0.1530921991003181,0.782192883004791,0.0406594009435687,74.11986871093926,22241.0,115128.0,16485.0,74.12,1.0,21090.0,94.82,1.0
nap,Neapolitan,Indo-European,Romance,Eurasia,40.9166666667,14.25,Italy,,,,,,,,,,,,,,,,,,,,,,,,,66740.0,559192.0,38781.0,25023.0,531233.0,935569.0,0.0730018654714597,0.0267462902255205,38781.0,18758.0,1.0,0.7496303400871198,4780.0,3117.0,0.1232562337226992,0.1245653998321544,7.69144684252598,5.682052511689246,4.389006330555519,2.4921571792139328,10.755851135011426,8.33314533508748,1729.1545848221986,322.4977612051341,1.0563162373327144,0.1379025811608777,1.2401175833526727,0.0189010082256775,1.0232082720764712,0.049535702789548,0.6833216309980743,0.0050938100607454,58.10758166017381,66740.0,559192.0,38781.0,58.11,1.0,61149.0,91.62,1.0
nau,Nauru,Austronesian,Oceanic,Papunesia,-0.5,166.916666667,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,517.0,1281.0,453.0,503.0,1217.0,1920.0,0.3722267871815941,0.2619791666666666,453.0,435.0,1.0,0.8648111332007953,307.0,317.0,0.6777041942604857,0.6302186878727635,5.640176600441501,4.1232604373757455,4.748562037797863,3.009895833333333,7.468899531516056,7.1258136446746185,177.15882598243715,139.66373450021825,1.022075055187638,0.1280353200883002,0.5982339955849889,0.0044150110375275,1.0082169268693508,0.0657354149548069,0.5036976170912079,0.0016433853738701,87.62088974854933,517.0,1281.0,453.0,87.62,1.0,505.0,97.68,1.0
nav,Navajo,Na-Dene,Athapaskan,North America,36.1666666667,-108.0,United States,,,,,,,,,,,,,,,,,,,,,,,,,17273.0,329455.0,5503.0,4752.0,312984.0,547885.0,0.017582368427779,0.0086733529846591,5503.0,3487.0,1.0,0.7337962962962963,0.0,0.0,0.0,0.0,8.510630565146284,5.04419191919192,5.893825243462925,3.3668981629356525,7.77859187542031,7.882135357444674,219.57833040072293,235.91696497893489,1.128657096129384,0.2089769216790841,1.3816100308922403,0.0646919861893512,1.1134371086061907,0.0667158704598318,0.519969071901439,0.0503987424277279,31.858970647831875,17273.0,329455.0,5503.0,31.86,2.0,13979.0,80.93,1.0
nci,Classical Nahuatl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.0,33478.0,840.0,923.0,31809.0,50793.0,0.0264076204847684,0.0181717953261276,840.0,790.0,1.0,0.8559046587215602,0.0,0.0,0.0,0.0,7.501190476190477,5.257854821235103,5.814832280172278,3.641525407044278,7.860667993101631,7.467008041780919,232.43249917281736,176.92670864675927,1.0773809523809523,0.1321428571428571,0.7380952380952381,0.0369047619047619,1.048508283819045,0.0695086296331227,0.4604671633814329,0.0183281461221666,72.85342584562012,1153.0,33478.0,840.0,72.85,6.0,1087.0,94.28,5.0
nde,North Ndebele,Niger-Congo,Bantu,Africa,-25.3333333333,29.0,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,1308.0,2267.0,1195.0,1307.0,2154.0,5448.0,0.5547818012999072,0.2399045521292217,1195.0,1073.0,1.0,0.8209640397857689,963.0,897.0,0.8058577405857741,0.6863045141545524,8.369874476987448,5.025248661055853,7.323119777158774,2.895374449339207,9.357848592966864,7.546586888692043,656.1348739349747,186.96013732533697,1.1154811715481172,0.3221757322175732,1.2836820083682008,0.0535564853556485,1.1100278551532032,0.2938718662952646,1.0947075208913648,0.0306406685236768,91.36085626911316,1308.0,2267.0,1195.0,91.36,1.0,1286.0,98.32,1.0
ndo,Ndonga,Niger-Congo,Bantu,Africa,-18.0,17.0,Angola; Namibia,,,,,,,,,,,,,,,,,,,,,,,,,34403.0,281187.0,20344.0,13524.0,267128.0,599443.0,0.0761582462340151,0.0225609440764176,20344.0,10356.0,1.0,0.7657497781721384,5830.0,3343.0,0.2865709791584742,0.247190180419994,8.218590247738891,5.5301685891748,5.600970321344075,2.4959437344334656,11.118119015705538,8.016051867424173,2222.7331113095006,258.86423915533646,1.0808592213920567,0.1966181675186787,1.6130062917813606,0.0284604797483287,1.0342307807493036,0.1002403342217962,1.101430774759666,0.0081271899613668,59.13437781588815,34403.0,281187.0,20344.0,59.13,1.0,31592.0,91.83,1.0
nds,Low Saxon,Indo-European,Germanic,Eurasia,53.0,10.0,Germany,,,,,,,,,,,,,,,,,,,,,,,,,321111.0,6754750.0,90857.0,39384.0,6417013.0,10802016.0,0.0141587682618065,0.0036459860825979,90856.0,26355.0,0.9999889936933865,0.6691803778184034,0.0,0.0,0.0,0.0,8.739414684614284,5.44210847044485,4.709704499585711,2.7978328304642397,10.49315470887055,8.723717827142123,1441.299767293311,422.7666685601626,1.1487816152677806,0.2864800017609897,1.295670166633648,0.0751942591736555,1.0393658233199776,0.0894673269323281,0.5409766194957062,0.0135478921423409,28.294577264559607,321111.0,6754750.0,90858.0,28.29,3.0,253564.0,78.96,1.0
nep,Nepali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307571.0,53781303.0,148362.0,101228.0,51092240.0,72487100.0,0.002903806918624,0.0013964967559745,148325.0,82604.0,0.999750609994473,0.816019283202276,0.0,0.0,0.0,0.0,7.915793801647322,6.977199984194097,5.617988778726476,3.9598167260105592,12.89178170577974,10.756658412852165,7599.989477663546,1730.1224253994917,1.0392859790160311,0.0390770827296679,0.661156746339261,0.004204880086793,1.0122265533865809,0.0112496927126311,0.3947345232857279,0.00053892724218,11.34638195554964,1307571.0,53781303.0,148399.0,11.35,11.0,769758.0,58.87,1.0
new,Newari,Sino-Tibetan,Himalayish,Eurasia,27.6666666667,85.5,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,64903.0,709811.0,31981.0,27227.0,674322.0,883827.0,0.0474268969424103,0.0308058024930218,31981.0,23861.0,1.0,0.876372718257612,0.0,0.0,0.0,0.0,7.000969325537038,6.316156756161163,4.925732810141149,3.758122347472978,9.694227257852209,8.913899143456948,828.4249865496183,482.3374916045734,1.0145398830555643,0.0176667396266533,0.4409493136549826,0.0022200681654732,1.0181382188331392,0.0038008547845094,0.2884467657884512,0.000304009063919,49.27507203056869,64903.0,709811.0,31981.0,49.28,2.0,57805.0,89.06,1.0
nia,Nias,Austronesian,Northwest Sumatra-Barrier Islands,Papunesia,1.0,97.75,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,9684.0,89451.0,5212.0,4299.0,84979.0,151970.0,0.0613327998682027,0.0282884779890767,5212.0,3507.0,1.0,0.8157711095603629,877.0,676.0,0.1682655410590944,0.1572458711328216,6.377590176515733,4.6920214003256575,4.063274456042081,2.2721129170230965,9.025706000600136,7.339288993550762,521.2045978529363,161.93701659655937,1.0625479662317727,0.1132003069838833,1.113008442056792,0.0209132770529547,1.022087809929512,0.0503418491627343,0.7115169630143918,0.0043775521011073,53.82073523337464,9684.0,89451.0,5212.0,53.82,1.0,8790.0,90.77,1.0
nld,Dutch,Indo-European,Germanic,Eurasia,50.75,4.5,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,1641339.0,2382492154.0,47469.0,18338.0,2263367923.0,4365283680.0,2.0972728082618496e-05,4.200872461970215e-06,47469.0,11037.0,1.0,0.6018649798233177,0.0,0.0,0.0,0.0,8.422444121426615,5.1091722107100015,4.79200409698481,2.4846193638439558,10.24396864813492,8.17144784161945,1212.6677772142548,288.30415958400994,1.1367418736438517,0.2986791379637237,1.4114053382207334,0.0634730034338199,1.045763773069077,0.1477361482426558,0.7197501389172068,0.0154180536206176,2.8920899338893427,1641339.0,2382492154.0,47469.0,2.89,1658.0,332681.0,20.27,78.0
