language,original_distinct_words,original_total_frequency,word_count,morph_count,word_total_frequency,morph_total_frequency,word_ttr,morph_ttr,word_hapax_count,morph_hapax_count,word_hapax_ratio,morph_hapax_ratio,word_freq_hapax_count,morph_freq_hapax_count,word_freq_hapax_ratio,morph_freq_hapax_ratio,word_avg_length,morph_avg_length,word_avg_length_weighted,morph_avg_length_weighted,word_frequency_entropy,morph_frequency_entropy,word_frequency_perplexity,morph_frequency_perplexity,avg_root_count,avg_prefix_count,avg_suffix_count,avg_interfix_count,avg_root_count_weighted,avg_prefix_count_weighted,avg_suffix_count_weighted,avg_interfix_count_weighted,cutoff_word_pct
Luxembourgish,208287.0,3377019.0,67656,36067,3208170,6949221,0.021088658019992705,0.005190078139693644,67655,24998,0.9999852193449213,0.6930989547231541,0,0,0.0,0.0,9.135686413621851,6.097762497573959,4.979372352462619,2.298771761611841,10.650768485126287,7.765863819937249,1607.684374989292,217.64963944211058,1.000458193535037,0.0008720457602317572,2.9734543358410805,0.0,1.0003749801288586,0.009669375375993168,1.1560746469170897,0.0,32.482104019934035
Ganda,432668.0,7770885.0,130180,50923,7382343,20923697,0.017633967969247703,0.0024337477263219782,130179,34490,0.9999923183284682,0.6772970956149481,0,0,0.0,0.0,9.347088646489476,6.073640594623255,6.141611274360999,2.1668962707689756,12.299967512013335,7.436551618484642,5042.653960477726,173.23079619294236,1.000844977377651,0.0070824467472211765,3.435762515267205,0.0,1.0012696511121197,0.007025682767652492,1.825994132215206,0.0,30.087734706518628
Lumbu,20874.0,163664.0,13826,7666,155482,398409,0.08892347667254087,0.019241533198296225,13814,5483,0.999132070013019,0.7152361074876076,0,0,0.0,0.0,8.124981918125272,5.406991912340204,5.591721228180754,2.1822097392378184,11.018044676612442,7.363243094684747,2073.7764640656496,164.6482188318363,1.0010839716722069,0.0015175603410897528,2.712169388639977,0.0,1.0007910883574949,0.0015114289757013673,1.5601098519442764,0.0,66.23550828782217
Lushai,76271.0,3250731.0,10349,5760,3088203,6337962,0.0033511398052524398,0.0009088094879710544,10349,4096,1.0,0.7111111111111111,0,0,0.0,0.0,6.502077495410185,4.768402777777778,4.180474211054131,2.0369565169371477,9.482806310616734,6.913404969398471,715.499183617499,120.54307556342617,1.0012561600154604,0.0035752246593873803,2.070248333172287,0.0,1.003523408273355,0.0062593035496695,1.0434644354661917,0.0,13.56872205687614
Standard Latvian,284583.0,3828366.0,110919,35010,3636949,9408825,0.030497815614131514,0.003720974723198699,110919,18625,1.0,0.5319908597543559,0,0,0.0,0.0,8.331620371622535,5.316452442159383,6.082766351686537,2.351272449003994,12.772250677889058,7.9470494528094715,6995.690158534918,246.77448959120278,1.0003065299903533,0.0006040443927550736,2.8036134476509886,0.0,1.000186419991042,0.00030987511785290363,1.5865149607541926,0.0,38.97597537449531
Madurese,1369.0,3378.0,1201,1047,3210,8490,0.37414330218068537,0.12332155477031802,1201,792,1.0,0.7564469914040115,837,557,0.6969192339716903,0.5319961795606495,6.4779350541215655,3.6752626552053487,5.690654205607476,2.1515901060070672,8.724922981242926,7.098744004298561,423.1199738907391,137.06762156185638,1.0,0.0008326394671107411,2.1565362198168194,0.0,1.0,0.00031152647975077883,1.6445482866043615,0.0,87.72826880934988
Marshallese,126.0,249.0,114,136,237,455,0.4810126582278481,0.2989010989010989,114,107,1.0,0.7867647058823529,73,67,0.6403508771929824,0.49264705882352944,4.517543859649122,2.735294117647059,3.9240506329113924,2.043956043956044,6.256227227281501,6.210204162695811,76.4384822346942,74.03852057481706,1.0,0.0,1.2719298245614035,0.0,1.0,0.0,0.9282700421940928,0.0,90.47619047619048
Maithili,43547.0,273735.0,29861,23492,260049,435712,0.11482835927075281,0.05391634841363102,29861,19181,1.0,0.8164907202451899,14594,11326,0.4887311208599846,0.4821215733015495,6.90338568701651,5.448578239400647,4.764786636364685,2.843800492068155,11.055639548141794,9.133901640744112,2128.5268124859963,561.7956489452295,1.0002009309802082,6.697699340276615e-05,1.4277485683667661,0.0,1.000023072574784,9.229029913593207e-05,0.6753842545058816,0.0,68.57188784531655
Malayalam,1550834.0,14797187.0,867460,633745,14057328,35334557,0.06170874009626865,0.017935558099681285,867459,521504,0.9999988472090933,0.8228924883036552,0,0,0.0,0.0,13.408716252046204,9.790947463096355,8.850539803865997,3.521055634007241,15.500448891727771,9.916819939444517,46355.371150838284,966.6299860747685,1.0000887647974952,0.0002305579155719969,3.7384320447835697,0.0,1.00107708947248,0.0012653898379549797,1.5112620264676189,0.0,55.935064616844876
Marathi,1566979.0,39506277.0,256193,106665,37530964,73284813,0.0068261769135479705,0.0014554857361783811,256193,70901,1.0,0.6647072610509539,0,0,0.0,0.0,8.38211816872436,6.165508836075563,5.747016490170623,2.9431891843675717,13.268451668000328,9.682644711634838,9867.382148546398,821.800678629607,1.0008470176780786,0.0017564882725133006,2.2267977657469173,0.0,1.0010920049908656,0.003711042434188474,0.9478463169770965,0.0,16.349485219648763
Moksha,15963.0,79587.0,11984,6759,75608,221256,0.15850174584700033,0.030548324113244388,11984,4537,1.0,0.6712531439562065,190,97,0.015854472630173564,0.014351235389850569,8.041972630173564,4.8723183902944225,6.570032271717278,2.2451232960914056,11.833843302705118,7.703470722435233,3650.411282838211,208.43745324166355,1.0,8.344459279038718e-05,2.9435914552736984,0.0,1.0,5.290445455507354e-05,1.9263040948047825,0.0,75.07360771784752
Eastern Mari,47715.0,345144.0,30458,15024,327887,925300,0.09289175844117029,0.01623689614179185,30458,9665,1.0,0.64330404685836,7109,3303,0.2334033751395364,0.2198482428115016,8.26081817584871,5.171259318423855,6.097036479030885,2.1605306387117693,12.066364570140218,7.683167878891873,4288.818565774097,205.52468595484197,1.000328320966577,0.0003611530632346182,2.934631295554534,0.0,1.0001494417284003,0.000436125860433625,1.8214232342239858,0.0,63.83317615005764
Minangkabau,131700.0,5353713.0,31299,20558,5086029,9823562,0.006153916935982866,0.002092723596593578,31299,15823,1.0,0.7696760385251483,0,0,0.0,0.0,8.577111089811176,5.83086876155268,6.747388581543675,3.4933778602914094,8.246759437341183,7.07393219864224,303.753966422072,134.73045581840802,1.00079874756382,0.0014696955174286718,2.656985846193169,0.0,1.0001366488472638,0.00020979038853297926,0.9448208022408051,0.0,23.765375854214124
Macedonian,3376146.0,486761040.0,58692,23011,462422996,1187048373,0.00012692275364264107,1.938505668631248e-05,58692,12914,1.0,0.5612098561557516,0,0,0.0,0.0,8.062308321406665,5.710833948980922,5.004685158434465,1.9496101065798774,10.99972931233276,6.953797899021278,2047.6157771926974,123.96576117124485,1.0011245144142302,0.004702514823144551,2.687981326245485,0.0,1.000348124988144,0.002878812281212762,1.5637915355749306,0.0,1.7384319280031135
Kituba (Congo),182368.0,1577045.0,103515,44887,1498193,3994835,0.069093234316273,0.011236258819200292,103514,29181,0.9999903395643144,0.650099137835008,31821,13917,0.3074047239530503,0.3100452246752957,8.081331208037483,5.028538329583175,5.522647616161603,2.07117240136326,12.047207673217052,7.640175108036111,4232.245711857606,199.490344192201,1.000183546504888,0.0002415085590633332,2.8768306348777,0.0,1.000054732601207,0.00020624846064559106,1.666174518236302,0.0,56.76160291279172
Malagasy,121225.0,2471748.0,22866,11036,2348161,5737331,0.009737833138358059,0.0019235424973737788,22862,7700,0.9998250677862328,0.6977165639724537,0,0,0.0,0.0,8.543733053441791,5.420442189198985,5.46767789772507,2.23779802838637,8.658224204239282,6.220121568917572,404.003562432433,74.54923117164626,1.00017490161784,0.0014429383471797114,3.1711849584608656,0.0,1.0000924127434192,0.00014223896913371785,1.4430948303800293,0.0,18.86244586512683
Maltese,167704.0,2285490.0,65810,34897,2171216,5120891,0.03031020405155452,0.006814634406395293,65809,23100,0.9999848047409209,0.6619480184543084,0,0,0.0,0.0,8.632426682874943,5.799237756827234,5.969956927362363,2.531213025233304,12.013363719976262,8.435140890359145,4134.117619351408,346.12297319734904,1.0003039005637355,0.00048624090197687316,2.6616978924495904,0.0,1.0007415199593224,0.0003417439812529016,1.3574577563908887,0.0,39.24175929017793
Mongolian,561522.0,15026368.0,99529,44988,14275055,35080528,0.006972232331153891,0.0012824208347149166,99529,28319,1.0,0.6294789721703565,0,0,0.0,0.0,7.977946126254659,5.672601582644261,5.609841853498988,2.282770686917825,12.805213443710198,8.648390398469322,7157.368002629073,401.25912719169656,1.0002612303951612,0.0016276663083121502,2.5625998452712273,0.0,1.0012123946282518,0.003076555571940003,1.4531824921164926,0.0,17.72486207129908
Maori,46165.0,2344932.0,4014,2152,2227692,4973276,0.001801864889760344,0.0004327127631766264,4014,1558,1.0,0.7239776951672863,0,0,0.0,0.0,6.458395615346288,4.4103159851301115,3.435318257640643,1.5387907286866847,7.9882748292805905,5.4093215648782245,253.92785099150953,42.49795645818269,1.0002491280518186,0.001245640259093174,2.431738913801694,0.0,1.0000170580134058,0.00035238264535671895,1.2321097350980297,0.0,8.694898732806239
Western Mari,33669.0,238571.0,22666,12239,226643,595581,0.10000750078317001,0.0205496817393436,22666,8058,1.0,0.6583871231309748,0,0,0.0,0.0,7.902982440660019,4.816815099272817,5.868727470074082,2.233291525418037,11.78325270564794,8.080392816005533,3524.621701434152,270.6703062747548,1.0001323568340246,8.823788934968675e-05,2.7932586252536837,0.0,1.0000308855777589,3.97100285470983e-05,1.6277670168502887,0.0,67.32008672666251
Malay (macrolanguage),509882.0,39778520.0,28248,14542,37789639,98993151,0.0007475064792230484,0.00014689905163237001,28248,11050,1.0,0.7598679686425526,0,0,0.0,0.0,7.162383177570093,5.405515059826709,6.127392828494604,2.339070538324414,11.186085882138986,7.47928831317197,2329.9542023109784,178.43914288515336,1.0004602095723591,0.0032214670065137353,2.5012744265080715,0.0,1.0005725114230384,0.0009589400946645719,1.618063168055138,0.0,5.540105357710216
Mirandese,94057.0,2134267.0,30256,14195,2027557,4488982,0.014922391824249577,0.003162186883351281,30256,8916,1.0,0.6281084889045438,0,0,0.0,0.0,8.06329323109466,5.241282141599155,4.7981630109535764,2.167206061418825,10.152272566697091,7.11999963027381,1137.99031702212,139.1020267550054,1.0004296668429402,0.0007271285034373347,2.5897012162876787,0.0,1.0001558525851555,0.00029197699497474056,1.2135407290645837,0.0,32.16772807978141
Burmese,162745.0,415409.0,141975,124590,394639,1569186,0.35975917230684246,0.07939785340934727,141975,112310,1.0,0.9014367124167268,110494,93239,0.7782637788343019,0.7483666425876876,16.28135235076598,11.088995906573562,11.729811295893208,2.9499632293431115,14.542010981112867,8.427654543300056,23855.11434396702,344.33154451602394,1.0000352174678642,2.8173974291248458e-05,5.147314668075365,0.0,1.0000329414984328,0.00011656222522355874,2.976107277790588,0.0,87.23770315524287
Erzya,37036.0,168006.0,28636,14123,159606,463679,0.1794168139042392,0.030458571554890346,28636,9440,1.0,0.6684132266515613,12462,5072,0.4351864785584579,0.359130496353466,8.559191227825115,5.2439991503221695,6.635189153289977,2.2839421237537176,12.249450380475,7.830935951397088,4869.137008052786,227.69139373718144,1.0002793686269031,0.0001396843134515994,3.2083740745914233,0.0,1.0000501234289438,0.0002944751450446725,1.9048030775785372,0.0,77.31936494221839
Mazanderani,56210.0,999439.0,22050,16492,949470,1481064,0.023223482574488925,0.01113523791004305,22050,13204,1.0,0.8006306087800146,0,0,0.0,0.0,5.937732426303855,4.73247635217075,4.144763920924305,2.6570958446090107,10.2031866311942,8.50033692694031,1178.8681310397392,362.1232323377509,1.0000907029478459,0.0018594104308390022,1.463310657596372,0.0,1.0000210643832874,0.008503691533171138,0.5513602325507915,0.0,39.22789539227895
Nahuatl,22241.0,115128.0,16485,11607,109372,304372,0.1507241341476795,0.0381342567647484,16485,8913,1.0,0.7678986818299303,4829,2966,0.29293296936609037,0.2555354527440338,9.618562329390356,5.7048332902558805,6.8624602274805255,2.4659331344538917,10.814346198992608,7.722508352795934,1800.7050784411097,211.20619664800924,1.000545950864422,0.0007885956930542918,3.2663633606308764,0.0,1.0003017225615332,0.0005303002596642651,1.7821197381413891,0.0,74.11986871093926
Min Nan Chinese,,,24396,16239,893292,1522890,0.02731021883102054,0.01066327837204263,24396,12126,1.0,0.7467208571956401,0,0,0.0,0.0,8.019347434005574,5.536547816983805,4.434500700778693,2.6011753967784936,8.37257780456974,7.7578079256915204,331.43400148318193,216.43768805310964,1.000163961305132,0.00020495163141498606,2.368953926873258,0.0,1.000017911276492,0.00024963841610581983,0.7045490164470296,0.0,
Neapolitan,66740.0,559192.0,38781,17490,531233,1259713,0.07300186547145979,0.013884114873784744,38781,11410,1.0,0.6523727844482562,4780,1989,0.12325623372269925,0.1137221269296741,7.78688017328073,5.040251572327044,4.395973141728771,1.853823847177889,10.755851135011426,6.965885983943209,1729.1545848221986,125.00881188182926,1.0001289291147728,0.00036100152136355433,2.5464531600526032,0.0,1.0000207065449624,0.00026918508451093966,1.371042461594065,0.0,58.107581660173814
Nauru,517.0,1281.0,453,423,1217,2783,0.3722267871815941,0.15199425080848006,453,307,1.0,0.7257683215130024,307,231,0.6777041942604857,0.5460992907801419,5.631346578366446,3.234042553191489,4.745275267050123,2.075098814229249,7.468899531516056,6.624464164019719,177.15882598243715,98.66484059589652,1.0,0.004415011037527594,1.794701986754967,0.0,1.0,0.0024650780608052587,1.28594905505341,0.0,87.62088974854933
Navajo,17273.0,329455.0,5503,4397,312984,532279,0.017582368427779056,0.008260705381951946,5503,3374,1.0,0.7673413691153059,0,0,0.0,0.0,8.475922224241323,5.3384125540141,5.892604733788309,3.464895289876174,7.77859187542031,7.375566972780903,219.57833040072293,166.06071129964758,1.0003634381246593,0.0010903143739778303,2.58786116663638,0.0,1.0002811645323724,0.00029394473838918284,0.7000837103494109,0.0,31.858970647831875
Classical Nahuatl,13071.0,49883.0,10577,7671,47389,134503,0.22319525628310366,0.057032185155721435,10577,5855,1.0,0.763264241950202,6410,3771,0.6060319561312282,0.49159170903402427,9.50449087642999,5.481944987615695,6.987887484437317,2.4620194345107542,10.466785442961545,7.623169195331473,1415.1952965468827,197.1526367710901,1.0001890895338943,0.0009454476694714947,3.2773943462229367,0.0,1.000126611660934,0.00021101943488995337,1.8379370740045158,0.0,80.91959299211996
North Ndebele,1308.0,2267.0,1195,1016,2154,7596,0.5547818012999072,0.13375460768825698,1195,774,1.0,0.7618110236220472,963,647,0.8058577405857741,0.6368110236220472,8.321338912133891,4.333661417322834,7.2961931290622095,2.0689836756187465,9.357848592966864,6.728624813918144,656.1348739349747,106.05176445361823,1.0,0.0,3.1506276150627617,0.0,1.0,0.0,2.5264623955431755,0.0,91.36085626911316
Ndonga,34403.0,281187.0,20344,10437,267128,769298,0.07615824623401515,0.013566914251694403,20344,7469,1.0,0.715627095908786,5830,2449,0.28657097915847424,0.23464597106448212,8.275855289028707,5.190476190476191,5.605331526459225,1.9463731869834577,11.118119015705538,6.9254606906672675,2222.7331113095006,121.55460088251901,1.0006390090444357,0.0006881635863153756,2.895251671254424,0.0,1.0001235362822318,9.358809259980234e-05,1.879668174058878,0.0,59.13437781588815
Low Saxon,321111.0,6754750.0,90857,43503,6417013,14575736,0.014158768261806544,0.0029846177235921395,90856,29920,0.9999889936933863,0.687768659632669,0,0,0.0,0.0,8.703974377318204,5.931935728570443,4.708199126291313,2.072799274081254,10.49315470887055,7.327428204068186,1441.299767293311,160.61114584890592,1.0003521979352397,0.00285060203834555,2.969061612626296,0.0,1.000991738679663,0.007720570302724959,1.2627258196297872,0.0,28.294577264559607
Nepali,1307571.0,53781303.0,148362,60708,51092240,93103760,0.0029038069186240415,0.0006520467057399185,148325,38359,0.999750609994473,0.6318607102853001,0,0,0.0,0.0,7.915301761906687,5.873525729722607,5.617973062054042,3.082956348916521,12.89178170577974,9.689840876574294,7599.989477663546,825.9100618814914,1.0031536600650948,0.0034299422502847053,2.0225136287980376,0.0,1.0031200824234756,0.0023459139783262584,0.8168021210265982,0.0,11.34638195554964
Newari,64903.0,709811.0,31981,24982,674322,1011506,0.047426896942410306,0.024697826804784155,31981,20828,1.0,0.8337202786005924,0,0,0.0,0.0,7.0354585535161505,5.476222880473942,4.929004244263126,3.2859281111530727,9.694227257852207,8.716933955831706,828.4249865496183,420.7833926934408,1.000031268565711,0.0005002970513742535,1.6881898627309966,0.0,1.0000311423919137,0.0008022873345375058,0.4992006786075495,0.0,49.275072030568694
Nias,9684.0,89451.0,5212,2810,84979,206627,0.06133279986820273,0.013599384397973159,5212,1947,1.0,0.69288256227758,877,357,0.1682655410590944,0.12704626334519573,6.417881811204912,3.9555160142348753,4.065745654808835,1.672109646851573,9.025706000600135,6.209531415589465,521.2045978529363,74.00400351643985,1.000575594781274,0.0,2.241749808135073,0.0,1.0001529789712753,0.0,1.4313536285435224,0.0,53.82073523337464
Dutch,12827134.0,2409322378.0,67411,35882,2288857178,4901250791,2.945181580045271e-05,7.32098836196852e-06,67411,25611,1.0,0.7137562008806644,0,0,0.0,0.0,8.653142662176796,6.377849618192966,4.84103673767975,2.260737546086529,10.37698327802068,7.844524310115702,1329.7905157797127,229.84608939718126,1.0093308213793002,0.007535862099657326,2.1587129696933736,7.417187105961935e-05,1.0043644780880252,0.024975667573086117,1.1119672863223098,4.621170819073273e-05,0.5255343867149124
Norwegian Nynorsk,522761.0,11395139.0,107585,45628,10825385,23267349,0.009938214668577607,0.0019610313147406695,107583,30171,0.9999814100478691,0.6612387130709214,0,0,0.0,0.0,8.672435748477948,5.910953800298063,4.749870697439398,2.209928556966245,10.761766973191428,7.701984180878842,1736.2596210084625,208.22279155072232,1.0005298037867028,0.0020076775075055535,2.986308754775205,0.0,1.0003366162034883,0.0032894903968773395,1.1457411445412795,0.0,20.580150393774595
Norwegian Bokmål,4817396.0,576901809.0,71107,33645,548056770,1065707329,0.0001297438584692604,3.1570581419920026e-05,71104,22718,0.9999578100608941,0.6752266310001486,0,0,0.0,0.0,8.801524463133024,6.364065983058404,4.639612779530121,2.385993907338513,10.61429717211067,8.078140228303162,1567.551549600639,270.2480182361514,1.0041766277598088,0.006271972999578118,2.540135002109408,1.4062719729995781e-05,1.0019136065046692,0.0034348394236604356,0.9392006762365147,5.181944928807284e-07,1.4760463951894343
Old Norse,66867.0,1138135.0,21511,9408,1081231,1798253,0.019894916072513643,0.005231744365225583,21511,5409,1.0,0.5749362244897959,0,0,0.0,0.0,6.484356840686161,4.660395408163265,4.144330859918001,2.4918512578597114,10.174531288582005,8.298017244132325,1155.6840239657618,314.74011199565683,1.0004183905908606,0.00041839059086048997,1.7389242713030542,0.0,1.0071797793440995,0.00016277742684033293,0.6558108304330897,0.0,32.169829661866096
Norwegian,1042132.0,33258175.0,110083,41223,31595269,70054700,0.003484160872312877,0.0005884401760338707,110082,26061,0.9999909159452414,0.6321956189505858,0,0,0.0,0.0,8.754612428803721,5.972175727142615,4.873424309190088,2.197956054340394,10.892244069333449,7.553933433908779,1900.606389546748,187.91461081369232,1.0007721376403473,0.003769848479343047,3.0839086515751606,0.0,1.0005738833874147,0.003564932458717158,1.2131292821086601,0.0,10.563249185323933
Novial,12237.0,74783.0,8498,4667,71044,160986,0.11961601261190248,0.028990098517883544,8498,3030,1.0,0.6492393400471395,2138,977,0.2515886090844905,0.2093421898435826,7.225347140503648,4.5421041354188985,4.706224311694162,2.076882461828979,10.080877272030827,7.208300784768723,1083.0448497759307,147.88180880854304,1.0,0.0005883737349964697,2.2588844433984465,0.0,1.0,0.0012668205619052982,1.264737345870165,0.0,69.44512543924164
Sepedi,25101.0,519734.0,7565,4184,493748,1166580,0.015321581049442225,0.003586552143873545,7565,2905,1.0,0.6943116634799236,0,0,0.0,0.0,7.229742233972241,4.64961759082218,3.9023590981634357,1.6516501225805345,8.585840755748977,5.783719397941872,384.2338350060745,55.09003208159635,1.0001321877065432,0.0,2.5717118307997358,0.0,1.0000182279219358,0.0,1.3626850134076491,0.0,30.138241504322536
Occitan (post 1500),266787.0,7429720.0,60869,22589,7058235,16295223,0.008623827344938217,0.0013862344811114275,60863,13835,0.9999014276561139,0.6124662446323432,0,0,0.0,0.0,7.591056202664739,5.240471025720484,4.532722415731412,1.9633373535299272,10.54117201605764,7.066471380787025,1490.0778750794875,134.03550319842944,1.0002956878850102,0.001971252566735113,2.666776180698152,0.0,1.0007174598182123,0.0013460872300228033,1.3066260899502495,0.0,22.81557946976427
Oriya,193112.0,2348382.0,84489,61756,2230964,4057169,0.037871072773921946,0.015221451213888305,84489,49832,1.0,0.8069175464732172,0,0,0.0,0.0,7.828817952632887,6.199170930759764,5.631071142340262,3.096424378673898,12.571627465410698,9.753702385424914,6087.4717863811875,863.2905497108949,1.0004852702718696,0.000497106132159216,1.8245807146492443,0.0,1.0083636490772598,0.000526678153479841,0.8096831683523356,0.0,43.7512945855255
Oromo,31860.0,179279.0,22897,10455,170316,473925,0.13443833814791328,0.02206045260326001,22897,6836,1.0,0.6538498326159732,9181,3771,0.4009695593309167,0.36068866571018654,8.15150456391667,5.227355332376853,5.786737593649452,2.0795990926834413,11.508319247750059,6.872048940191278,2913.059083819596,117.13666705150614,1.0017032799056644,0.0009608245621697166,2.6124383106957243,0.0,1.0002877005096409,0.000546043824420489,1.7825630005401725,0.0,71.8675455116133
Ossetic,50328.0,410490.0,29804,16022,389966,1016698,0.07642717570249714,0.015758858579440503,29804,10544,1.0,0.6580951192110848,293,159,0.009830895181854784,0.009923854699787791,8.013421017313112,5.117276245162901,5.910015232097157,2.2668530871507566,11.775167247308383,7.842237097535107,3504.9235169148574,229.48198586090723,1.0000335525432829,0.00023486780297946584,2.8179103476043483,0.0,1.0000051286522416,0.0015334670202017612,1.6056066426303832,0.0,59.219519949133684
Pangasinan,10696.0,116194.0,6078,3871,110386,243477,0.05506133024115377,0.01589883233323887,6078,2894,1.0,0.7476104365796952,0,0,0.0,0.0,7.115498519249753,4.438129682252648,4.6617505843132285,2.1135138021250466,8.951706813144835,6.737464283228348,495.14484638841,106.70354396441613,1.0,0.0004935834155972359,2.406219151036525,0.0,1.0,0.0011958038157012666,1.2045277480839962,0.0,56.8249813014211
Pampanga,37073.0,677840.0,18187,10061,643948,1421477,0.02824296371756726,0.007077849307445706,18187,7297,1.0,0.7252758175131697,0,0,0.0,0.0,7.599054269533183,4.922274127820296,5.1803002726928264,2.3467449701964926,9.906155487774505,7.324643400819455,959.5109681950539,160.30142062809702,1.0002199373178644,0.0007147962830593281,2.5783801616539286,0.0,1.000083857702796,0.003546870244181207,1.2038394404517134,0.0,49.057265395301165
Punjabi,359729.0,17134602.0,24042,16893,16277880,22594008,0.0014769736599606338,0.0007476761095242597,24042,13621,1.0,0.8063103060439235,0,0,0.0,0.0,5.506239081607188,4.722547800864263,3.990732269804176,2.8751278215002847,10.606241170265767,9.467980650281673,1558.8227431264622,708.1841036811674,1.0028699775393062,0.006696614258381166,0.9830712919058314,0.0,1.0018195858428738,0.019922373183731544,0.3662771196249143,0.0,6.683364421550668
Papiamento,111949.0,8347010.0,9693,6549,7929669,15946607,0.001222371324704726,0.0004106829747544415,9693,4878,1.0,0.7448465414567109,0,0,0.0,0.0,7.108635097493036,5.145976484959536,4.065237149242925,2.0214949173827383,9.02987016438716,6.763429323444711,522.7111647552136,108.6413365683104,1.0004126689363457,0.0026823480862478077,2.075415248117198,0.0,1.0002739080281913,0.0010271551057175275,1.0195492396971424,0.0,8.658406953166175
Picard,24189.0,140132.0,17183,10987,133126,282982,0.1290732088397458,0.03882579103971277,17183,7986,1.0,0.7268590151997816,6129,3430,0.3566897514985742,0.3121871302448348,7.498399580981203,4.881769363793574,4.461142075928068,2.0986988571711276,10.358784041437849,7.63732416783023,1313.120904044824,199.09651635462242,1.0011057440493512,0.000989349938893092,2.259675260431822,0.0,1.0004732358817963,0.0012319156288027884,1.1239652659886123,0.0,71.03642151391128
Pennsylvania German,12555.0,88034.0,8154,6059,83633,170496,0.09749739935193046,0.03553749061561562,8154,4643,1.0,0.7662980689882819,1270,871,0.15575177826833456,0.14375309457006108,7.622761834682365,5.032183528635088,4.909473533174704,2.408232451201201,9.874344805549711,7.789650687278434,938.5857882799313,221.26795019763676,1.0002452783909737,0.0007358351729212656,2.2495707628157957,0.0,1.0000717420157115,0.0018174643980247032,1.0367319120442888,0.0,64.94623655913978
Iranian Persian,6085377.0,803907958.0,46014,18044,763712877,1564901182,6.025039171887631e-05,1.1530440520812387e-05,46014,11006,1.0,0.6099534471292396,0,0,0.0,0.0,5.840917981483896,4.41980713810685,3.9381244490918803,1.9219081610994655,11.056082584126935,7.786822288535146,2129.180560337092,220.83458007952814,1.0027382970400314,0.01910288173164689,1.9403225105402704,0.0,1.0007971870297534,0.008640715900879068,1.039632145681367,0.0,0.7561404987727137
Pfaelzisch,53754.0,367711.0,35369,22841,349326,816309,0.10124926286620521,0.02798082588823595,35369,17165,1.0,0.7514994965194168,6205,3917,0.17543611637309509,0.17148986471695635,8.747547287172383,5.891379536797864,5.346913771090614,2.288123737457262,11.103783604427026,7.7528414149107,2200.7561810688553,215.69387737307466,1.0003110068138765,0.0009047470949136249,2.6980123837258616,0.0,1.0001030555984953,0.0007900929217979767,1.3359297618843144,0.0,65.79789411020576
Plateau Malagasy,74693.0,1498407.0,10584,6499,1423489,2753701,0.007435252397454423,0.0023600964665372167,10584,4764,1.0,0.7330358516694876,0,0,0.0,0.0,7.937925170068027,5.003077396522542,5.689680074802124,2.941204219339718,6.431016231664768,5.845094489649626,86.28370559787277,57.484236684827785,1.000283446712018,0.000472411186696901,2.751795162509448,0.0,1.0000625224360709,5.198494684539185e-05,0.9343584671184674,0.0,14.170002543745733
Piemontese,69282.0,1749778.0,15678,8227,1662291,3161052,0.009431561621882089,0.0026026145726169643,15678,5478,1.0,0.6658563267290628,0,0,0.0,0.0,6.868924607730578,4.718974109638993,3.8448731299152796,2.02188954816308,8.721019675426437,6.665161068412819,421.9767423614341,101.48769935815018,1.0005102691669856,0.0010205383339711698,2.231789769103202,0.0,1.0000745958439285,0.0018636929394432143,0.8996884420357206,0.0,22.629254351779682
Western Panjabi,385261.0,14706760.0,34603,16518,13971432,25513958,0.002476696733734953,0.0006474103312390809,34603,11533,1.0,0.6982080154982443,0,0,0.0,0.0,5.134930497355721,4.1358517980385034,3.7179188217786123,2.0359306854702828,10.766738427086544,8.073913410932533,1742.2530040646607,269.4574025650595,1.0004623876542496,0.003728000462387654,1.6565615698060863,0.0,1.0000691410873273,0.0063349268707745925,0.8197478969943811,0.0,8.981703312819102
Pontic,6545.0,21375.0,5477,4104,20307,49665,0.2697099522332201,0.0826336454243431,5477,2927,1.0,0.7132066276803118,3664,2195,0.6689793682672996,0.5348440545808967,7.4058791309110825,4.345029239766082,4.876298813217117,1.993818584516259,9.81034394595554,7.360053961111025,897.8582871708533,164.28465951093736,1.0001825817053132,0.0,2.447507759722476,0.0,1.0000492441030187,0.0,1.4456591323189047,0.0,83.68220015278838
Polish,3729892.0,534171298.0,136485,41734,507462822,1256674630,0.00026895566351459735,3.320986912897255e-05,136485,20053,1.0,0.4804955192409067,0,0,0.0,0.0,8.585082609810602,6.206977524320698,5.769150270874425,2.3296637069851567,12.597493009926556,8.124587867276329,6197.596049877346,279.09024084515914,1.0020808147415468,0.004564604168956296,2.650195992233579,7.326812470234824e-06,1.0010066195548804,0.004123872546470015,1.4712507884961865,6.715762913563745e-06,3.6592212321429147
Portuguese,4135351.0,1895351980.0,26071,11776,1800586381,4058707321,1.4479172049230333e-05,2.901416403954593e-06,26071,7527,1.0,0.6391813858695652,0,0,0.0,0.0,7.8191093552222775,5.51953125,4.851267863721557,2.152194320788769,10.385399814989487,7.3288486617579265,1337.5710525322206,160.76935924812784,1.0026082620536227,0.01150703847186529,2.419086341145334,7.671358981243527e-05,1.0020947537090141,0.0050316230843467655,1.2469686990262756,8.01183445139031e-06,0.6304422526648886
